participant_id,onset,duration,sample,trial_type,stim_file,value,N170
sub-033_task-N170_eeg,255.1650,0.3000,261290,stimulus,NA,55,7.4414
sub-033_task-N170_eeg,258.1143,0.3000,264310,stimulus,NA,55,11.0724
sub-033_task-N170_eeg,259.7139,0.3000,265948,stimulus,NA,24,9.5568
sub-033_task-N170_eeg,262.7295,0.3000,269036,stimulus,NA,67,9.7533
sub-033_task-N170_eeg,264.2617,0.3000,270605,stimulus,NA,63,13.5840
sub-033_task-N170_eeg,268.7441,0.3000,275195,stimulus,NA,40,0.1940
sub-033_task-N170_eeg,270.1602,0.3000,276645,stimulus,NA,45,1.8022
sub-033_task-N170_eeg,271.7598,0.3000,278283,stimulus,NA,22,31.3049
sub-033_task-N170_eeg,279.0898,0.3000,285789,stimulus,NA,30,18.9654
sub-033_task-N170_eeg,280.6064,0.3000,287342,stimulus,NA,15,8.1078
sub-033_task-N170_eeg,282.0059,0.3000,288775,stimulus,NA,39,17.4126
sub-033_task-N170_eeg,292.8184,0.3000,299847,stimulus,NA,24,18.9853
sub-033_task-N170_eeg,298.7500,0.3000,305921,stimulus,NA,77,5.3464
sub-033_task-N170_eeg,301.7822,0.3000,309026,stimulus,NA,10,6.9980
sub-033_task-N170_eeg,303.3652,0.3000,310647,stimulus,NA,23,7.8996
sub-033_task-N170_eeg,304.8477,0.3000,312165,stimulus,NA,46,8.5159
sub-033_task-N170_eeg,307.9795,0.3000,315372,stimulus,NA,80,18.4755
sub-033_task-N170_eeg,319.6758,0.3000,327349,stimulus,NA,73,2.9120
sub-033_task-N170_eeg,321.2588,0.3000,328970,stimulus,NA,71,-0.3966
sub-033_task-N170_eeg,332.0381,0.3000,340008,stimulus,NA,6,18.5826
sub-033_task-N170_eeg,336.6367,0.3000,344717,stimulus,NA,16,-1.2043
sub-033_task-N170_eeg,338.2021,0.3000,346320,stimulus,NA,38,15.8936
sub-033_task-N170_eeg,342.5508,0.3000,350773,stimulus,NA,4,9.0915
sub-033_task-N170_eeg,347.1660,0.3000,355499,stimulus,NA,65,6.6899
sub-033_task-N170_eeg,348.7490,0.3000,357120,stimulus,NA,41,10.2056
sub-033_task-N170_eeg,359.4619,0.3000,368090,stimulus,NA,44,NA
sub-033_task-N170_eeg,362.4434,0.3000,371143,stimulus,NA,27,7.0849
sub-033_task-N170_eeg,363.8936,0.3000,372628,stimulus,NA,51,0.3151
sub-033_task-N170_eeg,365.4092,0.3000,374180,stimulus,NA,78,18.9996
sub-033_task-N170_eeg,366.9092,0.3000,375716,stimulus,NA,74,10.9012
sub-033_task-N170_eeg,374.2559,0.3000,383239,stimulus,NA,18,18.2949
sub-033_task-N170_eeg,375.7061,0.3000,384724,stimulus,NA,11,7.4043
sub-033_task-N170_eeg,378.6885,0.3000,387778,stimulus,NA,2,12.2724
sub-033_task-N170_eeg,381.6699,0.3000,390831,stimulus,NA,79,13.6778
sub-033_task-N170_eeg,386.2188,0.3000,395489,stimulus,NA,62,7.7371
sub-033_task-N170_eeg,393.6494,0.3000,403098,stimulus,NA,36,5.7674
sub-033_task-N170_eeg,395.1484,0.3000,404633,stimulus,NA,1,4.0341
sub-033_task-N170_eeg,401.1133,0.3000,410741,stimulus,NA,25,11.7195
sub-033_task-N170_eeg,402.5625,0.3000,412225,stimulus,NA,32,12.4821
sub-033_task-N170_eeg,405.6289,0.3000,415365,stimulus,NA,40,-2.9470
sub-033_task-N170_eeg,407.1943,0.3000,416968,stimulus,NA,61,4.0003
sub-033_task-N170_eeg,411.7266,0.3000,421609,stimulus,NA,35,-1.9752
sub-033_task-N170_eeg,413.3262,0.3000,423247,stimulus,NA,59,5.5758
sub-033_task-N170_eeg,416.4746,0.3000,426471,stimulus,NA,47,1.5894
sub-033_task-N170_eeg,425.3047,0.3000,435513,stimulus,NA,50,1.5038
sub-033_task-N170_eeg,426.8711,0.3000,437117,stimulus,NA,48,11.0802
sub-033_task-N170_eeg,429.8535,0.3000,440171,stimulus,NA,7,6.5088
sub-033_task-N170_eeg,431.3857,0.3000,441740,stimulus,NA,54,13.2998
sub-033_task-N170_eeg,432.9023,0.3000,443293,stimulus,NA,52,9.9456
sub-033_task-N170_eeg,437.6172,0.3000,448121,stimulus,NA,69,6.5171
sub-033_task-N170_eeg,439.0830,0.3000,449622,stimulus,NA,75,11.9114
sub-033_task-N170_eeg,440.6660,0.3000,451243,stimulus,NA,57,6.6354
sub-033_task-N170_eeg,442.0986,0.3000,452710,stimulus,NA,8,9.2535
sub-033_task-N170_eeg,449.8125,0.3000,460609,stimulus,NA,28,7.3911
sub-033_task-N170_eeg,451.4121,0.3000,462247,stimulus,NA,76,17.8947
sub-033_task-N170_eeg,452.9111,0.3000,463782,stimulus,NA,43,-1.4323
sub-033_task-N170_eeg,454.3613,0.3000,465267,stimulus,NA,72,10.1893
sub-033_task-N170_eeg,460.3252,0.3000,471374,stimulus,NA,5,4.1540
sub-033_task-N170_eeg,463.2080,0.3000,474326,stimulus,NA,68,11.6812
sub-033_task-N170_eeg,464.7402,0.3000,475895,stimulus,NA,70,-3.1225
sub-033_task-N170_eeg,466.2402,0.3000,477431,stimulus,NA,37,8.2186
sub-033_task-N170_eeg,467.8066,0.3000,479035,stimulus,NA,22,3.6998
sub-033_task-N170_eeg,469.3555,0.3000,480621,stimulus,NA,58,8.1693
sub-033_task-N170_eeg,473.6709,0.3000,485040,stimulus,NA,20,10.5973
sub-033_task-N170_eeg,476.5869,0.3000,488026,stimulus,NA,31,3.9636
sub-033_task-N170_eeg,481.0020,0.3000,492547,stimulus,NA,42,2.1491
sub-033_task-N170_eeg,497.5293,0.3000,509471,stimulus,NA,3,6.7797
sub-033_task-N170_eeg,499.1113,0.3000,511091,stimulus,NA,9,13.5401
sub-033_task-N170_eeg,506.7090,0.3000,518871,stimulus,NA,60,-1.1972
sub-033_task-N170_eeg,511.4072,0.3000,523682,stimulus,NA,30,6.5562
sub-033_task-N170_eeg,512.9404,0.3000,525252,stimulus,NA,64,12.4546
sub-033_task-N170_eeg,514.4727,0.3000,526821,stimulus,NA,34,1.1269
sub-033_task-N170_eeg,519.0049,0.3000,531462,stimulus,NA,49,-2.2785
sub-033_task-N170_eeg,522.1533,0.3000,534686,stimulus,NA,13,17.7251
sub-033_task-N170_eeg,526.5684,0.3000,539207,stimulus,NA,14,11.0994
sub-033_task-N170_eeg,528.1182,0.3000,540794,stimulus,NA,12,-2.3325
sub-033_task-N170_eeg,529.6338,0.3000,542346,stimulus,NA,33,8.1352
sub-033_task-N170_eeg,532.6836,0.3000,545469,stimulus,NA,66,16.2906
sub-033_task-N170_eeg,534.2324,0.3000,547055,stimulus,NA,19,-9.4379
sub-033_task-N170_eeg,537.2812,0.3000,550177,stimulus,NA,21,4.6620
sub-033_task-N170_eeg,538.7314,0.3000,551662,stimulus,NA,29,10.8983
sub-033_task-N170_eeg,540.3135,0.3000,553282,stimulus,NA,17,5.4650
sub-033_task-N170_eeg,543.2627,0.3000,556302,stimulus,NA,26,5.9681
sub-033_task-N170_eeg,544.7119,0.3000,557786,stimulus,NA,56,24.5886
sub-033_task-N170_eeg,546.1953,0.3000,559305,stimulus,NA,53,-1.9113
sub-034_task-N170_eeg,9.4131,0.3000,9640,stimulus,NA,55,0.0791
sub-034_task-N170_eeg,10.9951,0.3000,11260,stimulus,NA,38,9.5752
sub-034_task-N170_eeg,16.9766,0.3000,17385,stimulus,NA,44,10.8236
sub-034_task-N170_eeg,18.4766,0.3000,18921,stimulus,NA,6,2.0280
sub-034_task-N170_eeg,21.6084,0.3000,22128,stimulus,NA,26,11.1104
sub-034_task-N170_eeg,23.1074,0.3000,23663,stimulus,NA,32,20.8204
sub-034_task-N170_eeg,27.6064,0.3000,28270,stimulus,NA,75,23.7188
sub-034_task-N170_eeg,29.1895,0.3000,29891,stimulus,NA,60,27.7840
sub-034_task-N170_eeg,30.7715,0.3000,31511,stimulus,NA,59,31.7846
sub-034_task-N170_eeg,33.8877,0.3000,34702,stimulus,NA,46,25.5384
sub-034_task-N170_eeg,36.9863,0.3000,37875,stimulus,NA,69,23.5314
sub-034_task-N170_eeg,41.4678,0.3000,42464,stimulus,NA,51,35.7069
sub-034_task-N170_eeg,42.9512,0.3000,43983,stimulus,NA,66,6.4908
sub-034_task-N170_eeg,44.4834,0.3000,45552,stimulus,NA,68,11.3597
sub-034_task-N170_eeg,46.0166,0.3000,47122,stimulus,NA,41,20.4191
sub-034_task-N170_eeg,52.0645,0.3000,53315,stimulus,NA,23,17.5205
sub-034_task-N170_eeg,53.5137,0.3000,54799,stimulus,NA,34,12.7295
sub-034_task-N170_eeg,54.9795,0.3000,56300,stimulus,NA,10,25.3344
sub-034_task-N170_eeg,61.1279,0.3000,62596,stimulus,NA,71,21.6779
sub-034_task-N170_eeg,62.7275,0.3000,64234,stimulus,NA,7,6.8850
sub-034_task-N170_eeg,64.3096,0.3000,65854,stimulus,NA,58,12.0067
sub-034_task-N170_eeg,65.8760,0.3000,67458,stimulus,NA,79,-4.9275
sub-034_task-N170_eeg,67.3086,0.3000,68925,stimulus,NA,31,20.7050
sub-034_task-N170_eeg,75.3555,0.3000,77165,stimulus,NA,67,21.9535
sub-034_task-N170_eeg,82.8203,0.3000,84809,stimulus,NA,62,16.4558
sub-034_task-N170_eeg,88.8516,0.3000,90985,stimulus,NA,61,35.4045
sub-034_task-N170_eeg,91.9336,0.3000,94141,stimulus,NA,4,19.8833
sub-034_task-N170_eeg,93.3828,0.3000,95625,stimulus,NA,45,18.8975
sub-034_task-N170_eeg,94.9824,0.3000,97263,stimulus,NA,57,18.3769
sub-034_task-N170_eeg,96.4980,0.3000,98815,stimulus,NA,21,-1.0335
sub-034_task-N170_eeg,97.8975,0.3000,100248,stimulus,NA,72,23.7875
sub-034_task-N170_eeg,100.8633,0.3000,103285,stimulus,NA,25,21.2578
sub-034_task-N170_eeg,102.4131,0.3000,104872,stimulus,NA,33,8.7576
sub-034_task-N170_eeg,105.4453,0.3000,107977,stimulus,NA,70,3.6838
sub-034_task-N170_eeg,107.0449,0.3000,109615,stimulus,NA,37,23.9693
sub-034_task-N170_eeg,113.0928,0.3000,115808,stimulus,NA,63,5.8192
sub-034_task-N170_eeg,114.6582,0.3000,117411,stimulus,NA,53,17.2089
sub-034_task-N170_eeg,120.5400,0.3000,123434,stimulus,NA,24,13.3804
sub-034_task-N170_eeg,126.7373,0.3000,129780,stimulus,NA,65,7.1247
sub-034_task-N170_eeg,128.1533,0.3000,131230,stimulus,NA,73,15.8501
sub-034_task-N170_eeg,129.6367,0.3000,132749,stimulus,NA,16,2.9310
sub-034_task-N170_eeg,132.5859,0.3000,135769,stimulus,NA,12,17.6795
sub-034_task-N170_eeg,142.1484,0.3000,145561,stimulus,NA,19,1.8815
sub-034_task-N170_eeg,143.6318,0.3000,147080,stimulus,NA,30,0.0572
sub-034_task-N170_eeg,145.2139,0.3000,148700,stimulus,NA,50,21.6430
sub-034_task-N170_eeg,148.3467,0.3000,151908,stimulus,NA,1,16.8848
sub-034_task-N170_eeg,154.4609,0.3000,158169,stimulus,NA,8,5.0071
sub-034_task-N170_eeg,157.5264,0.3000,161308,stimulus,NA,20,2.0424
sub-034_task-N170_eeg,158.9424,0.3000,162758,stimulus,NA,9,19.8019
sub-034_task-N170_eeg,160.3760,0.3000,164226,stimulus,NA,5,16.0154
sub-034_task-N170_eeg,161.8418,0.3000,165727,stimulus,NA,3,21.2714
sub-034_task-N170_eeg,163.3740,0.3000,167296,stimulus,NA,49,10.7762
sub-034_task-N170_eeg,164.9072,0.3000,168866,stimulus,NA,78,0.1961
sub-034_task-N170_eeg,169.2725,0.3000,173336,stimulus,NA,43,-4.5859
sub-034_task-N170_eeg,170.7715,0.3000,174871,stimulus,NA,54,20.7181
sub-034_task-N170_eeg,172.2383,0.3000,176373,stimulus,NA,36,19.7749
sub-034_task-N170_eeg,176.6865,0.3000,180928,stimulus,NA,42,6.8305
sub-034_task-N170_eeg,178.2021,0.3000,182480,stimulus,NA,74,20.2928
sub-034_task-N170_eeg,184.1836,0.3000,188605,stimulus,NA,39,19.6681
sub-034_task-N170_eeg,185.7168,0.3000,190175,stimulus,NA,64,19.2232
sub-034_task-N170_eeg,187.2656,0.3000,191761,stimulus,NA,76,15.9484
sub-034_task-N170_eeg,193.3467,0.3000,197988,stimulus,NA,77,16.8693
sub-034_task-N170_eeg,194.8965,0.3000,199575,stimulus,NA,48,22.3959
sub-034_task-N170_eeg,199.3945,0.3000,204181,stimulus,NA,28,25.2182
sub-034_task-N170_eeg,207.4424,0.3000,212422,stimulus,NA,14,12.3847
sub-034_task-N170_eeg,209.0078,0.3000,214025,stimulus,NA,35,15.9802
sub-034_task-N170_eeg,211.8906,0.3000,216977,stimulus,NA,13,35.7684
sub-034_task-N170_eeg,213.4902,0.3000,218615,stimulus,NA,80,14.8779
sub-034_task-N170_eeg,217.8047,0.3000,223033,stimulus,NA,47,17.5208
sub-034_task-N170_eeg,219.2383,0.3000,224501,stimulus,NA,52,30.6649
sub-034_task-N170_eeg,222.0703,0.3000,227401,stimulus,NA,15,14.2313
sub-034_task-N170_eeg,223.5859,0.3000,228953,stimulus,NA,56,11.0091
sub-034_task-N170_eeg,225.1855,0.3000,230591,stimulus,NA,29,15.4855
sub-034_task-N170_eeg,232.6826,0.3000,238268,stimulus,NA,2,40.9369
sub-034_task-N170_eeg,234.1660,0.3000,239787,stimulus,NA,47,4.4531
sub-034_task-N170_eeg,235.6318,0.3000,241288,stimulus,NA,51,16.5089
sub-034_task-N170_eeg,238.6973,0.3000,244427,stimulus,NA,73,27.2983
sub-034_task-N170_eeg,240.1807,0.3000,245946,stimulus,NA,43,26.3858
sub-034_task-N170_eeg,241.5967,0.3000,247396,stimulus,NA,17,18.2947
sub-034_task-N170_eeg,243.1631,0.3000,249000,stimulus,NA,54,27.7452
sub-034_task-N170_eeg,244.5957,0.3000,250467,stimulus,NA,18,22.5151
sub-034_task-N170_eeg,248.9775,0.3000,254954,stimulus,NA,71,14.4413
sub-034_task-N170_eeg,252.1260,0.3000,258178,stimulus,NA,11,15.7393
sub-034_task-N170_eeg,255.2920,0.3000,261420,stimulus,NA,42,19.3828
sub-034_task-N170_eeg,258.3076,0.3000,264508,stimulus,NA,66,19.8943
sub-034_task-N170_eeg,259.7734,0.3000,266009,stimulus,NA,45,42.6895
sub-034_task-N170_eeg,261.2061,0.3000,267476,stimulus,NA,40,31.9400
sub-034_task-N170_eeg,262.7061,0.3000,269012,stimulus,NA,53,26.9493
sub-034_task-N170_eeg,275.2344,0.3000,281841,stimulus,NA,22,0.1201
sub-034_task-N170_eeg,279.8828,0.3000,286601,stimulus,NA,44,8.1779
sub-034_task-N170_eeg,285.7812,0.3000,292641,stimulus,NA,27,23.6726
sub-034_task-N170_eeg,290.3457,0.3000,297315,stimulus,NA,59,21.0733
sub-034_task-N170_eeg,293.2783,0.3000,300318,stimulus,NA,35,15.2315
sub-034_task-N170_eeg,294.6943,0.3000,301768,stimulus,NA,37,14.6851
sub-034_task-N170_eeg,297.7930,0.3000,304941,stimulus,NA,1,3.1241
sub-034_task-N170_eeg,299.1924,0.3000,306374,stimulus,NA,60,32.9698
sub-034_task-N170_eeg,309.7061,0.3000,317140,stimulus,NA,63,28.2622
sub-034_task-N170_eeg,314.3037,0.3000,321848,stimulus,NA,38,41.5818
sub-034_task-N170_eeg,324.6172,0.3000,332409,stimulus,NA,46,24.5894
sub-034_task-N170_eeg,326.0996,0.3000,333927,stimulus,NA,30,6.4198
sub-034_task-N170_eeg,327.6826,0.3000,335548,stimulus,NA,18,27.0635
sub-034_task-N170_eeg,329.1650,0.3000,337066,stimulus,NA,62,6.2675
sub-034_task-N170_eeg,339.4785,0.3000,347627,stimulus,NA,21,13.1035
sub-034_task-N170_eeg,344.0098,0.3000,352267,stimulus,NA,23,37.7966
sub-034_task-N170_eeg,345.5098,0.3000,353803,stimulus,NA,67,18.3077
sub-034_task-N170_eeg,347.0928,0.3000,355424,stimulus,NA,33,10.7846
sub-034_task-N170_eeg,348.6416,0.3000,357010,stimulus,NA,58,7.6975
sub-034_task-N170_eeg,350.1074,0.3000,358511,stimulus,NA,7,44.9989
sub-034_task-N170_eeg,353.0566,0.3000,361531,stimulus,NA,40,17.5870
sub-034_task-N170_eeg,354.6562,0.3000,363169,stimulus,NA,28,25.2398
sub-034_task-N170_eeg,357.5723,0.3000,366155,stimulus,NA,57,26.4398
sub-034_task-N170_eeg,359.0879,0.3000,367707,stimulus,NA,20,25.3999
sub-034_task-N170_eeg,360.5205,0.3000,369174,stimulus,NA,50,17.0460
sub-034_task-N170_eeg,366.4854,0.3000,375282,stimulus,NA,68,26.6339
sub-034_task-N170_eeg,369.5674,0.3000,378438,stimulus,NA,49,12.4443
sub-034_task-N170_eeg,373.9658,0.3000,382942,stimulus,NA,27,17.3872
sub-034_task-N170_eeg,377.0312,0.3000,386081,stimulus,NA,75,21.2161
sub-034_task-N170_eeg,379.9473,0.3000,389067,stimulus,NA,64,18.6987
sub-034_task-N170_eeg,381.4131,0.3000,390568,stimulus,NA,4,26.6962
sub-034_task-N170_eeg,384.4287,0.3000,393656,stimulus,NA,6,23.2079
sub-034_task-N170_eeg,388.9775,0.3000,398314,stimulus,NA,65,18.4744
sub-034_task-N170_eeg,391.9766,0.3000,401385,stimulus,NA,74,14.3383
sub-034_task-N170_eeg,393.5420,0.3000,402988,stimulus,NA,78,15.9971
sub-034_task-N170_eeg,395.0752,0.3000,404558,stimulus,NA,10,10.5563
sub-034_task-N170_eeg,396.6748,0.3000,406196,stimulus,NA,19,-0.1569
sub-034_task-N170_eeg,410.0693,0.3000,419912,stimulus,NA,8,-2.3219
sub-034_task-N170_eeg,413.0850,0.3000,423000,stimulus,NA,32,9.9398
sub-034_task-N170_eeg,414.5518,0.3000,424502,stimulus,NA,12,21.5056
sub-034_task-N170_eeg,423.6484,0.3000,433817,stimulus,NA,79,17.4461
sub-034_task-N170_eeg,426.6143,0.3000,436854,stimulus,NA,15,23.1597
sub-034_task-N170_eeg,429.5459,0.3000,439856,stimulus,NA,11,10.8473
sub-034_task-N170_eeg,435.6270,0.3000,446083,stimulus,NA,29,10.0156
sub-034_task-N170_eeg,440.0762,0.3000,450639,stimulus,NA,48,14.1154
sub-034_task-N170_eeg,444.4404,0.3000,455108,stimulus,NA,24,16.9701
sub-034_task-N170_eeg,445.9238,0.3000,456627,stimulus,NA,26,16.0710
sub-034_task-N170_eeg,448.8389,0.3000,459612,stimulus,NA,70,32.4988
sub-034_task-N170_eeg,450.4053,0.3000,461216,stimulus,NA,39,32.3310
sub-034_task-N170_eeg,453.5205,0.3000,464406,stimulus,NA,72,8.0596
sub-034_task-N170_eeg,454.9209,0.3000,465840,stimulus,NA,80,22.5433
sub-034_task-N170_eeg,460.8516,0.3000,471913,stimulus,NA,76,5.4861
sub-034_task-N170_eeg,463.9004,0.3000,475035,stimulus,NA,14,20.3816
sub-034_task-N170_eeg,465.4502,0.3000,476622,stimulus,NA,31,3.2962
sub-034_task-N170_eeg,472.3809,0.3000,483719,stimulus,NA,25,7.7457
sub-034_task-N170_eeg,475.4463,0.3000,486858,stimulus,NA,3,15.3976
sub-034_task-N170_eeg,481.5273,0.3000,493085,stimulus,NA,52,12.0441
sub-034_task-N170_eeg,487.4922,0.3000,499193,stimulus,NA,69,11.9256
sub-034_task-N170_eeg,488.9912,0.3000,500728,stimulus,NA,17,17.3809
sub-034_task-N170_eeg,490.4912,0.3000,502264,stimulus,NA,9,13.6541
sub-034_task-N170_eeg,492.0234,0.3000,503833,stimulus,NA,41,14.8571
sub-034_task-N170_eeg,495.1396,0.3000,507024,stimulus,NA,77,13.3690
sub-034_task-N170_eeg,496.6221,0.3000,508542,stimulus,NA,5,4.3338
sub-034_task-N170_eeg,504.1367,0.3000,516237,stimulus,NA,55,11.2235
sub-034_task-N170_eeg,505.7021,0.3000,517840,stimulus,NA,34,20.2977
sub-034_task-N170_eeg,511.7500,0.3000,524033,stimulus,NA,56,3.1234
sub-034_task-N170_eeg,513.2168,0.3000,525535,stimulus,NA,2,15.0791
sub-034_task-N170_eeg,516.1816,0.3000,528571,stimulus,NA,13,18.9689
sub-034_task-N170_eeg,519.2139,0.3000,531676,stimulus,NA,16,23.3604
sub-034_task-N170_eeg,520.6475,0.3000,533144,stimulus,NA,36,0.6013
sub-034_task-N170_eeg,522.2295,0.3000,534764,stimulus,NA,61,23.9784
sub-034_task-N170_eeg,528.0615,0.3000,540736,stimulus,NA,22,4.7468
sub-035_task-N170_eeg,7.6758,0.3000,7861,stimulus,NA,69,3.6728
sub-035_task-N170_eeg,10.5752,0.3000,10830,stimulus,NA,7,5.3360
sub-035_task-N170_eeg,16.7393,0.3000,17142,stimulus,NA,40,1.5645
sub-035_task-N170_eeg,19.7715,0.3000,20247,stimulus,NA,77,3.5395
sub-035_task-N170_eeg,22.7373,0.3000,23284,stimulus,NA,32,-8.7932
sub-035_task-N170_eeg,24.2363,0.3000,24819,stimulus,NA,25,5.2629
sub-035_task-N170_eeg,27.1689,0.3000,27822,stimulus,NA,46,-3.4335
sub-035_task-N170_eeg,30.1016,0.3000,30825,stimulus,NA,44,8.6694
sub-035_task-N170_eeg,31.6836,0.3000,32445,stimulus,NA,21,-1.2465
sub-035_task-N170_eeg,33.1670,0.3000,33964,stimulus,NA,35,2.7375
sub-035_task-N170_eeg,34.6494,0.3000,35482,stimulus,NA,53,9.7800
sub-035_task-N170_eeg,36.1826,0.3000,37052,stimulus,NA,43,2.9829
sub-035_task-N170_eeg,40.7637,0.3000,41743,stimulus,NA,22,4.6097
sub-035_task-N170_eeg,43.7461,0.3000,44797,stimulus,NA,67,3.0258
sub-035_task-N170_eeg,48.2949,0.3000,49455,stimulus,NA,63,3.7213
sub-035_task-N170_eeg,51.2598,0.3000,52491,stimulus,NA,18,0.6389
sub-035_task-N170_eeg,57.0918,0.3000,58463,stimulus,NA,24,NA
sub-035_task-N170_eeg,58.4912,0.3000,59896,stimulus,NA,8,2.9137
sub-035_task-N170_eeg,59.9404,0.3000,61380,stimulus,NA,14,9.8998
sub-035_task-N170_eeg,69.9033,0.3000,71582,stimulus,NA,28,-1.2214
sub-035_task-N170_eeg,73.0859,0.3000,74841,stimulus,NA,52,10.9275
sub-035_task-N170_eeg,74.5186,0.3000,76308,stimulus,NA,9,-4.9371
sub-035_task-N170_eeg,76.0352,0.3000,77861,stimulus,NA,66,12.3581
sub-035_task-N170_eeg,80.5664,0.3000,82501,stimulus,NA,10,NA
sub-035_task-N170_eeg,81.9990,0.3000,83968,stimulus,NA,1,NA
sub-035_task-N170_eeg,83.5654,0.3000,85572,stimulus,NA,15,13.6022
sub-035_task-N170_eeg,85.0146,0.3000,87056,stimulus,NA,26,7.9159
sub-035_task-N170_eeg,86.5645,0.3000,88643,stimulus,NA,50,13.7609
sub-035_task-N170_eeg,87.9805,0.3000,90093,stimulus,NA,62,13.4771
sub-035_task-N170_eeg,89.4795,0.3000,91628,stimulus,NA,51,0.3898
sub-035_task-N170_eeg,90.9961,0.3000,93181,stimulus,NA,76,-4.8755
sub-035_task-N170_eeg,94.0449,0.3000,96303,stimulus,NA,47,4.2324
sub-035_task-N170_eeg,95.6279,0.3000,97924,stimulus,NA,3,-1.1283
sub-035_task-N170_eeg,97.0771,0.3000,99408,stimulus,NA,2,7.2873
sub-035_task-N170_eeg,98.6104,0.3000,100978,stimulus,NA,57,-1.3279
sub-035_task-N170_eeg,106.0742,0.3000,108621,stimulus,NA,65,4.7253
sub-035_task-N170_eeg,109.1064,0.3000,111726,stimulus,NA,60,NA
sub-035_task-N170_eeg,110.6221,0.3000,113278,stimulus,NA,6,NA
sub-035_task-N170_eeg,112.1221,0.3000,114814,stimulus,NA,56,NA
sub-035_task-N170_eeg,116.5537,0.3000,119352,stimulus,NA,64,11.8738
sub-035_task-N170_eeg,124.1172,0.3000,127097,stimulus,NA,11,8.8386
sub-035_task-N170_eeg,125.7002,0.3000,128718,stimulus,NA,41,2.4848
sub-035_task-N170_eeg,191.9268,0.3000,196534,stimulus,NA,38,NA
sub-035_task-N170_eeg,193.4600,0.3000,198104,stimulus,NA,20,3.2194
sub-035_task-N170_eeg,194.9590,0.3000,199639,stimulus,NA,48,20.7100
sub-035_task-N170_eeg,197.8418,0.3000,202591,stimulus,NA,73,-2.8913
sub-035_task-N170_eeg,199.4238,0.3000,204211,stimulus,NA,39,NA
sub-035_task-N170_eeg,203.9395,0.3000,208835,stimulus,NA,49,5.7432
sub-035_task-N170_eeg,205.4053,0.3000,210336,stimulus,NA,5,4.6449
sub-035_task-N170_eeg,209.7871,0.3000,214823,stimulus,NA,79,NA
sub-035_task-N170_eeg,211.3369,0.3000,216410,stimulus,NA,78,3.8339
sub-035_task-N170_eeg,214.4023,0.3000,219549,stimulus,NA,30,NA
sub-035_task-N170_eeg,215.8184,0.3000,220999,stimulus,NA,36,NA
sub-035_task-N170_eeg,217.2510,0.3000,222466,stimulus,NA,42,-0.7252
sub-035_task-N170_eeg,218.7168,0.3000,223967,stimulus,NA,16,4.8669
sub-035_task-N170_eeg,229.0967,0.3000,234596,stimulus,NA,4,7.7129
sub-035_task-N170_eeg,233.4453,0.3000,239049,stimulus,NA,33,7.8153
sub-035_task-N170_eeg,237.9766,0.3000,243689,stimulus,NA,19,NA
sub-035_task-N170_eeg,239.4932,0.3000,245242,stimulus,NA,55,9.4156
sub-035_task-N170_eeg,245.4912,0.3000,251384,stimulus,NA,23,2.7780
sub-035_task-N170_eeg,246.9570,0.3000,252885,stimulus,NA,68,-0.8735
sub-035_task-N170_eeg,249.9893,0.3000,255990,stimulus,NA,12,2.7490
sub-035_task-N170_eeg,255.4541,0.3000,261586,stimulus,NA,31,6.4436
sub-035_task-N170_eeg,259.9521,0.3000,266192,stimulus,NA,58,NA
sub-035_task-N170_eeg,271.7148,0.3000,278237,stimulus,NA,29,0.2520
sub-035_task-N170_eeg,274.6641,0.3000,281257,stimulus,NA,34,NA
sub-035_task-N170_eeg,277.7793,0.3000,284447,stimulus,NA,74,-3.0789
sub-035_task-N170_eeg,279.2793,0.3000,285983,stimulus,NA,71,-0.5794
sub-035_task-N170_eeg,282.2949,0.3000,289071,stimulus,NA,61,21.9335
sub-035_task-N170_eeg,289.7754,0.3000,296731,stimulus,NA,70,11.9772
sub-035_task-N170_eeg,291.3242,0.3000,298317,stimulus,NA,80,7.7395
sub-035_task-N170_eeg,294.3232,0.3000,301388,stimulus,NA,54,-4.5891
sub-035_task-N170_eeg,295.8232,0.3000,302924,stimulus,NA,17,10.3474
sub-035_task-N170_eeg,298.7725,0.3000,305944,stimulus,NA,72,NA
sub-035_task-N170_eeg,300.3379,0.3000,307547,stimulus,NA,37,NA
sub-035_task-N170_eeg,301.8379,0.3000,309083,stimulus,NA,13,9.7984
sub-035_task-N170_eeg,303.3037,0.3000,310584,stimulus,NA,75,8.5839
sub-035_task-N170_eeg,304.7031,0.3000,312017,stimulus,NA,45,5.6758
sub-035_task-N170_eeg,306.3027,0.3000,313655,stimulus,NA,59,14.1229
sub-035_task-N170_eeg,310.9346,0.3000,318398,stimulus,NA,27,-7.9741
sub-035_task-N170_eeg,312.5176,0.3000,320019,stimulus,NA,11,1.3626
sub-035_task-N170_eeg,314.0000,0.3000,321537,stimulus,NA,29,7.8796
sub-035_task-N170_eeg,324.3633,0.3000,332149,stimulus,NA,67,-2.5215
sub-035_task-N170_eeg,332.1602,0.3000,340133,stimulus,NA,72,-0.4309
sub-035_task-N170_eeg,335.1094,0.3000,343153,stimulus,NA,9,2.3281
sub-035_task-N170_eeg,336.5752,0.3000,344654,stimulus,NA,70,0.3693
sub-035_task-N170_eeg,338.0742,0.3000,346189,stimulus,NA,65,3.4522
